site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
113,S,0,19.129133237025126,3.691227052051062,2.160000000000002,0.11281958967447281,0.04620865359902382,0.08160076290369034,0.07871081680059433,0.17814719676971436
114,S,0,17.533975362043932,6.454121552089282,2.160000000000002,0.2223670333623886,0.0037669362500309944,0.2272959053516388,0.22165313363075256,0.21815206110477448
115,S,0,15.938817487062742,9.217016052127502,2.160000000000002,0.21144576370716095,0.015469110570847988,0.23284897208213806,0.1968240737915039,0.20466424524784088
116,S,0,14.343659612081549,11.979910552165723,2.1600000000000024,0.13659311830997467,0.02351648546755314,0.15733882784843445,0.14873136579990387,0.10370917618274689
117,S,0,12.748501737100359,14.742805052203943,2.1600000000000024,0.2192937731742859,0.003099079243838787,0.21766631305217743,0.22363169491291046,0.21658329665660858
118,S,0,11.153343862119167,17.505699552242163,2.160000000000003,0.07974713295698166,0.0048502725549042225,0.0729348286986351,0.08384760469198227,0.0824589729309082
119,S,0,9.558185987137975,20.26859405228038,2.160000000000003,0.07584064453840256,0.004848096519708633,0.07550762593746185,0.08193782716989517,0.07007648050785065
120,S,0,23.914606862006316,0.9283325520128419,2.160000000000002,0.13915835320949554,0.04406276345252991,0.20087409019470215,0.1008395105600357,0.11576145142316818
121,S,0,22.319448987025126,3.691227052051062,2.160000000000002,0.202824667096138,0.022871585562825203,0.2273080199956894,0.172277569770813,0.20888838171958923
122,S,0,20.724291112043936,6.454121552089282,2.160000000000002,0.1351468712091446,0.017894895747303963,0.15440194308757782,0.13974162936210632,0.11129708588123322
123,S,0,19.129133237062742,9.217016052127502,2.1600000000000024,0.14121420681476593,0.03756188973784447,0.188185915350914,0.09624376147985458,0.1392129808664322
124,S,0,17.53397536208155,11.979910552165723,2.1600000000000024,0.21607762575149536,0.010831557214260101,0.23119644820690155,0.20638518035411835,0.2106512486934662
125,S,0,15.938817487100359,14.742805052203943,2.160000000000003,0.19638971984386444,0.04392084851861,0.22938014566898346,0.13431726396083832,0.22547174990177155
126,S,0,14.343659612119167,17.505699552242163,2.160000000000003,0.11597928404808044,0.03335077315568924,0.16308064758777618,0.09455166757106781,0.09030553698539734
127,S,0,12.748501737137975,20.26859405228038,2.1600000000000033,0.21294914186000824,0.008724568411707878,0.22513540089130402,0.2085288017988205,0.20518319308757782
128,S,0,1.5823966120063198,0.9283325520128419,5.28,0.21551966667175293,0.017799656838178635,0.24047420918941498,0.20017974078655243,0.20590505003929138
